Id:,26139
Estación:,HERMOSILLO II (DGE)-SON
Posición:,29.0988888889N -110.965833333W
Variable:,Evaporación (mm)
Fecha Inicial:,01/01/1973
Fecha Final:,10/01/1995
No Dato:,nan
Mes,Día,Anio,Datos
03,22,1988,10.33
03,23,1988,10.19
03,24,1988,11.2
03,25,1988,10.88
03,26,1988,8.72
03,27,1988,9.95
03,28,1988,8.94
03,29,1988,10.46
03,30,1988,9.18
03,31,1988,8.64
04,01,1988,9.14
04,02,1988,10.03
04,03,1988,8.91
04,04,1988,10.12
04,05,1988,5.7
04,06,1988,6.64
04,07,1988,9.64
04,08,1988,10.11
04,09,1988,8.74
04,10,1988,10.18
04,11,1988,9.16
04,12,1988,11.5
04,13,1988,10.03
04,14,1988,7.84
04,15,1988,5.32
04,16,1988,8.36
04,17,1988,6.31
04,18,1988,7.86
04,19,1988,10.52
04,20,1988,10.0
04,21,1988,8.33
04,22,1988,9.55
04,23,1988,7.8
04,24,1988,9.38
04,25,1988,10.32
04,26,1988,11.5
04,27,1988,10.12
04,28,1988,5.68
04,29,1988,12.13
04,30,1988,11.99
05,01,1988,11.66
05,02,1988,12.6
05,03,1988,12.16
05,04,1988,11.6
05,05,1988,12.91
05,06,1988,11.11
05,07,1988,13.1
05,08,1988,10.61
05,09,1988,11.15
05,10,1988,13.32
05,11,1988,13.89
05,12,1988,13.03
05,13,1988,14.17
05,14,1988,12.92
05,15,1988,11.95
05,16,1988,11.67
05,17,1988,10.18
05,18,1988,10.69
05,19,1988,9.19
05,20,1988,10.86
05,21,1988,10.87
05,22,1988,10.28
05,23,1988,13.29
05,24,1988,12.65
05,25,1988,13.7
05,26,1988,13.46
05,27,1988,10.14
05,28,1988,7.99
05,29,1988,11.52
05,30,1988,10.2
05,31,1988,9.96
06,01,1988,11.54
06,02,1988,12.67
06,03,1988,16.25
06,04,1988,9.75
06,05,1988,13.85
06,06,1988,12.68
06,07,1988,13.75
06,08,1988,14.56
06,09,1988,15.22
06,10,1988,17.32
06,11,1988,13.54
06,12,1988,12.95
06,13,1988,11.41
06,14,1988,12.76
06,15,1988,13.96
06,16,1988,12.98
06,17,1988,13.83
06,18,1988,12.18
06,19,1988,14.33
06,20,1988,15.68
06,21,1988,17.06
06,22,1988,14.51
06,23,1988,10.48
06,24,1988,11.51
06,25,1988,13.51
06,26,1988,13.11
06,27,1988,15.15
06,28,1988,14.09
06,29,1988,13.04
06,30,1988,12.98
07,01,1988,10.41
07,02,1988,7.65
07,03,1988,8.66
07,04,1988,12.07
07,05,1988,8.58
07,06,1988,8.62
07,07,1988,9.94
07,08,1988,10.81
07,09,1988,11.97
07,10,1988,10.38
07,11,1988,10.05
07,12,1988,11.9
07,13,1988,15.02
07,14,1988,16.9
07,15,1988,13.89
07,16,1988,9.72
07,17,1988,10.68
07,18,1988,6.3
07,19,1988,5.3
07,20,1988,4.18
07,21,1988,7.47
07,22,1988,12.79
07,23,1988,11.14
07,24,1988,10.07
07,25,1988,1.37
07,26,1988,13.83
07,27,1988,10.3
07,28,1988,8.2
07,29,1988,8.5
07,30,1988,7.04
07,31,1988,9.44
08,01,1988,7.44
08,02,1988,9.5
08,03,1988,13.5
08,04,1988,11.84
08,05,1988,9.81
08,06,1988,10.17
08,07,1988,10.82
08,08,1988,10.62
08,09,1988,9.43
08,10,1988,14.8
08,11,1988,9.57
08,12,1988,10.65
08,13,1988,12.7
08,14,1988,8.6
08,15,1988,11.74
08,16,1988,11.98
08,17,1988,8.54
08,18,1988,5.5
08,19,1988,3.79
08,20,1988,1.7
08,21,1988,3.95
08,22,1988,5.15
08,23,1988,5.55
08,24,1988,6.0
08,25,1988,9.35
08,26,1988,11.92
08,27,1988,6.23
08,28,1988,12.2
08,29,1988,9.4
08,30,1988,10.02
08,31,1988,12.95
09,01,1988,9.64
09,02,1988,9.62
09,03,1988,11.94
09,04,1988,12.7
09,05,1988,9.9
09,06,1988,10.32
09,07,1988,8.08
09,08,1988,null
09,09,1988,null
09,10,1988,null
09,11,1988,null
09,12,1988,null
09,13,1988,null
09,14,1988,null
09,15,1988,11.55
09,16,1988,11.47
09,17,1988,12.63
09,18,1988,7.7
09,19,1988,9.26
09,20,1988,null
09,21,1988,5.37
09,22,1988,9.63
09,23,1988,7.7
09,24,1988,7.95
09,25,1988,9.42
09,26,1988,9.38
09,27,1988,11.44
09,28,1988,9.36
09,29,1988,7.35
09,30,1988,9.16
10,01,1988,9.06
10,02,1988,9.72
10,03,1988,9.78
10,04,1988,9.5
10,05,1988,8.12
10,06,1988,8.81
10,07,1988,7.49
10,08,1988,7.8
10,09,1988,11.0
10,10,1988,9.22
10,11,1988,8.02
10,12,1988,7.44
10,13,1988,9.72
10,14,1988,3.92
10,15,1988,5.9
10,16,1988,5.1
10,17,1988,5.08
10,18,1988,8.27
10,19,1988,5.05
10,20,1988,4.14
10,21,1988,7.98
10,22,1988,4.68
10,23,1988,7.36
10,24,1988,5.46
10,25,1988,5.78
10,26,1988,3.7
10,27,1988,5.95
10,28,1988,5.7
10,29,1988,6.18
10,30,1988,5.97
10,31,1988,6.52
11,01,1988,8.12
11,02,1988,6.41
11,03,1988,5.73
11,04,1988,5.86
11,05,1988,5.71
11,06,1988,6.03
11,07,1988,6.27
11,08,1988,5.18
11,09,1988,6.71
11,10,1988,7.14
11,11,1988,6.16
11,12,1988,5.11
11,13,1988,5.17
11,14,1988,6.68
11,15,1988,7.78
11,16,1988,6.81
11,17,1988,5.04
11,18,1988,8.44
11,19,1988,3.28
11,20,1988,4.72
11,21,1988,5.38
11,22,1988,6.2
11,23,1988,6.56
11,24,1988,3.4
11,25,1988,6.8
11,26,1988,5.19
11,27,1988,6.16
11,28,1988,5.03
11,29,1988,5.45
11,30,1988,5.79
12,01,1988,5.72
12,02,1988,4.94
12,03,1988,3.88
12,04,1988,4.4
12,05,1988,5.69
12,06,1988,5.73
12,07,1988,3.33
12,08,1988,4.35
12,09,1988,2.61
12,10,1988,3.2
12,11,1988,3.08
12,12,1988,3.29
12,13,1988,4.15
12,14,1988,4.93
12,15,1988,3.44
12,16,1988,5.53
12,17,1988,2.56
12,18,1988,2.16
12,19,1988,3.86
12,20,1988,3.46
12,21,1988,2.93
12,22,1988,4.05
12,23,1988,3.18
12,24,1988,4.12
12,25,1988,3.78
12,26,1988,3.72
12,27,1988,3.11
12,28,1988,4.63
12,29,1988,3.42
12,30,1988,4.55
12,31,1988,2.18
01,01,1989,null
01,02,1989,0.66
01,03,1989,1.9
01,04,1989,2.5
01,05,1989,2.9
01,06,1989,2.88
01,07,1989,2.98
01,08,1989,3.32
01,09,1989,2.12
01,10,1989,3.82
01,11,1989,3.16
01,12,1989,3.84
01,13,1989,3.52
01,14,1989,4.51
01,15,1989,3.05
01,16,1989,3.32
01,17,1989,3.18
01,18,1989,4.05
01,19,1989,6.75
01,20,1989,4.78
01,21,1989,5.03
01,22,1989,5.65
01,23,1989,3.5
01,24,1989,3.56
01,25,1989,2.97
01,26,1989,3.81
01,27,1989,2.86
01,28,1989,3.5
01,29,1989,4.7
01,30,1989,2.67
01,31,1989,4.04
02,01,1989,0.62
02,02,1989,2.77
02,03,1989,2.18
02,04,1989,4.67
02,05,1989,6.4
02,06,1989,4.94
02,07,1989,3.68
02,08,1989,3.62
02,09,1989,4.6
02,10,1989,5.0
02,11,1989,6.72
02,12,1989,6.98
02,13,1989,4.85
02,14,1989,3.11
02,15,1989,3.74
02,16,1989,3.3
02,17,1989,4.35
02,18,1989,3.83
02,19,1989,5.14
02,20,1989,6.5
02,21,1989,7.98
02,22,1989,8.0
02,23,1989,7.82
02,24,1989,9.85
02,25,1989,7.91
02,26,1989,7.79
02,27,1989,6.18
02,28,1989,7.54
03,01,1989,5.56
03,02,1989,8.72
03,03,1989,4.88
03,04,1989,7.99
03,05,1989,7.41
03,06,1989,3.38
03,07,1989,5.45
03,08,1989,7.45
03,09,1989,7.37
03,10,1989,9.06
03,11,1989,8.43
03,12,1989,11.69
03,13,1989,8.52
03,14,1989,6.7
03,15,1989,5.96
03,16,1989,6.18
03,17,1989,8.64
03,18,1989,10.81
03,19,1989,10.88
03,20,1989,9.17
03,21,1989,8.64
03,22,1989,6.64
03,23,1989,5.72
03,24,1989,7.14
03,25,1989,9.89
03,26,1989,4.28
03,27,1989,6.44
03,28,1989,5.09
03,29,1989,10.35
03,30,1989,11.45
03,31,1989,10.2
04,01,1989,11.18
04,02,1989,9.22
04,03,1989,10.12
04,04,1989,10.71
04,05,1989,16.05
04,06,1989,13.8
04,07,1989,12.94
04,08,1989,15.03
04,09,1989,13.56
04,10,1989,11.02
04,11,1989,11.02
04,12,1989,8.72
04,13,1989,8.73
04,14,1989,9.68
04,15,1989,10.63
04,16,1989,8.72
04,17,1989,9.68
04,18,1989,11.62
04,19,1989,11.38
04,20,1989,13.17
04,21,1989,9.71
04,22,1989,8.02
04,23,1989,14.87
04,24,1989,10.4
04,25,1989,8.93
04,26,1989,10.29
04,27,1989,10.38
04,28,1989,11.64
04,29,1989,10.62
04,30,1989,11.1
05,01,1989,11.86
05,02,1989,13.03
05,03,1989,11.95
05,04,1989,11.75
05,05,1989,11.15
05,06,1989,11.42
05,07,1989,14.78
05,08,1989,13.32
05,09,1989,13.04
05,10,1989,14.08
05,11,1989,9.52
05,12,1989,10.33
05,13,1989,9.87
05,14,1989,10.88
05,15,1989,12.28
05,16,1989,6.86
05,17,1989,9.2
05,18,1989,12.1
05,19,1989,12.26
05,20,1989,15.64
05,21,1989,14.18
05,22,1989,14.28
05,23,1989,15.25
05,24,1989,13.81
05,25,1989,10.2
05,26,1989,9.82
05,27,1989,16.35
05,28,1989,7.63
05,29,1989,9.6
05,30,1989,11.15
05,31,1989,12.87
06,01,1989,14.11
06,02,1989,12.31
06,03,1989,11.64
06,04,1989,10.74
06,05,1989,12.82
06,06,1989,12.73
06,07,1989,12.64
06,08,1989,12.47
06,09,1989,10.92
06,10,1989,13.99
06,11,1989,12.84
06,12,1989,10.98
06,13,1989,12.01
06,14,1989,11.14
06,15,1989,10.77
06,16,1989,9.69
06,17,1989,12.64
06,18,1989,13.16
06,19,1989,16.22
06,20,1989,12.87
06,21,1989,14.11
06,22,1989,14.0
06,23,1989,11.86
06,24,1989,9.73
06,25,1989,13.59
06,26,1989,13.22
06,27,1989,12.06
06,28,1989,12.34
06,29,1989,12.52
06,30,1989,10.11
07,01,1989,12.24
07,02,1989,13.89
07,03,1989,12.58
07,04,1989,12.83
07,05,1989,13.7
07,06,1989,13.0
07,07,1989,12.4
07,08,1989,10.06
07,09,1989,11.54
07,10,1989,7.3
07,11,1989,12.45
07,12,1989,11.42
07,13,1989,11.96
07,14,1989,13.57
07,15,1989,11.11
07,16,1989,13.2
07,17,1989,13.68
07,18,1989,13.6
07,19,1989,11.5
07,20,1989,13.62
07,21,1989,8.6
07,22,1989,12.3
07,23,1989,3.4
07,24,1989,8.57
07,25,1989,10.5
07,26,1989,6.78
07,27,1989,7.18
07,28,1989,13.52
07,29,1989,5.23
07,30,1989,7.25
07,31,1989,12.83
08,01,1989,0.77
08,02,1989,15.99
08,03,1989,5.64
08,04,1989,10.38
08,05,1989,7.39
08,06,1989,5.95
08,07,1989,9.0
08,08,1989,8.25
08,09,1989,6.4
08,10,1989,5.75
08,11,1989,12.25
08,12,1989,5.67
08,13,1989,6.7
08,14,1989,8.47
08,15,1989,9.73
08,16,1989,8.13
08,17,1989,6.33
08,18,1989,8.74
08,19,1989,9.43
08,20,1989,10.92
08,21,1989,6.79
08,22,1989,8.68
08,23,1989,9.81
08,24,1989,12.31
08,25,1989,8.84
08,26,1989,6.66
08,27,1989,9.42
08,28,1989,11.13
08,29,1989,9.23
08,30,1989,5.44
08,31,1989,7.24
09,01,1989,null
09,02,1989,8.18
09,03,1989,5.97
09,04,1989,12.9
09,05,1989,10.0
09,06,1989,7.78
09,07,1989,9.66
09,08,1989,8.54
09,09,1989,8.92
09,10,1989,7.2
09,11,1989,7.17
09,12,1989,5.6
09,13,1989,5.26
09,14,1989,7.4
09,15,1989,9.17
09,16,1989,8.64
09,17,1989,7.31
09,18,1989,8.65
09,19,1989,11.66
09,20,1989,10.8
09,21,1989,11.14
09,22,1989,7.65
09,23,1989,6.61
09,24,1989,7.17
09,25,1989,6.63
09,26,1989,11.88
09,27,1989,14.0
09,28,1989,10.55
09,29,1989,10.54
09,30,1989,12.51
10,01,1989,8.05
10,02,1989,null
10,03,1989,null
10,04,1989,null
10,05,1989,null
10,06,1989,null
10,07,1989,null
10,08,1989,null
10,09,1989,8.74
10,10,1989,9.76
10,11,1989,8.7
10,12,1989,9.2
10,13,1989,10.08
10,14,1989,null
10,15,1989,null
10,16,1989,null
10,17,1989,7.13
10,18,1989,8.2
10,19,1989,7.1
10,20,1989,5.0
10,21,1989,null
10,22,1989,null
10,23,1989,9.18
10,24,1989,5.61
10,25,1989,8.21
10,26,1989,6.45
10,27,1989,10.4
10,28,1989,6.78
10,29,1989,4.67
10,30,1989,5.83
10,31,1989,5.27
11,01,1989,5.72
11,02,1989,8.08
11,03,1989,4.82
11,04,1989,5.7
11,05,1989,3.32
11,06,1989,10.31
11,07,1989,5.55
11,08,1989,null
11,09,1989,null
11,10,1989,7.9
11,11,1989,7.0
11,12,1989,7.45
11,13,1989,5.84
11,14,1989,6.94
11,15,1989,5.18
11,16,1989,5.64
11,17,1989,4.75
11,18,1989,6.97
11,19,1989,6.53
11,20,1989,null
11,21,1989,null
11,22,1989,4.9
11,23,1989,6.16
11,24,1989,2.88
11,25,1989,4.78
11,26,1989,3.5
11,27,1989,5.88
11,28,1989,4.16
11,29,1989,3.39
11,30,1989,5.25
12,01,1989,4.85
12,02,1989,10.65
12,03,1989,7.18
12,04,1989,6.5
12,05,1989,5.43
12,06,1989,4.77
12,07,1989,7.16
12,08,1989,7.74
12,09,1989,7.0
12,10,1989,3.94
12,11,1989,7.34
12,12,1989,4.09
12,13,1989,3.43
12,14,1989,null
12,15,1989,null
12,16,1989,null
12,17,1989,null
12,18,1989,null
12,19,1989,null
12,20,1989,null
12,21,1989,4.22
12,22,1989,6.88
12,23,1989,5.8
12,24,1989,5.61
12,25,1989,4.93
12,26,1989,5.39
12,27,1989,0.95
12,28,1989,3.29
12,29,1989,1.77
12,30,1989,2.3
12,31,1989,4.48
01,01,1990,2.86
01,02,1990,4.46
01,03,1990,3.66
01,04,1990,4.01
01,05,1990,3.67
01,06,1990,2.71
01,07,1990,2.66
01,08,1990,null
01,09,1990,null
01,10,1990,null
01,11,1990,null
01,12,1990,null
01,13,1990,null
01,14,1990,2.9
01,15,1990,2.3
01,16,1990,7.95
01,17,1990,1.63
01,18,1990,2.87
01,19,1990,2.23
01,20,1990,3.82
01,21,1990,2.64
01,22,1990,2.18
01,23,1990,1.98
01,24,1990,2.51
01,25,1990,2.43
01,26,1990,3.17
01,27,1990,null
01,28,1990,null
01,29,1990,null
01,30,1990,null
01,31,1990,null
02,01,1990,null
02,02,1990,null
02,03,1990,null
02,04,1990,null
02,05,1990,null
02,06,1990,null
02,07,1990,6.64
02,08,1990,4.18
02,09,1990,5.85
02,10,1990,7.55
02,11,1990,6.95
02,12,1990,5.0
02,13,1990,4.95
02,14,1990,5.72
02,15,1990,3.18
02,16,1990,3.99
02,17,1990,6.38
02,18,1990,4.2
02,19,1990,6.58
02,20,1990,5.18
02,21,1990,5.4
02,22,1990,5.71
02,23,1990,9.63
02,24,1990,6.6
02,25,1990,6.52
02,26,1990,6.44
02,27,1990,3.31
02,28,1990,4.35
03,01,1990,7.38
03,02,1990,7.81
03,03,1990,7.98
03,04,1990,6.64
03,05,1990,6.18
03,06,1990,8.64
03,07,1990,8.18
03,08,1990,7.68
03,09,1990,7.1
03,10,1990,4.17
03,11,1990,4.9
03,12,1990,5.93
03,13,1990,8.35
03,14,1990,7.05
03,15,1990,8.0
03,16,1990,9.05
03,17,1990,10.2
03,18,1990,9.78
03,19,1990,8.93
03,20,1990,9.96
03,21,1990,11.08
03,22,1990,10.35
03,23,1990,11.03
03,24,1990,9.5
03,25,1990,10.06
03,26,1990,5.85
03,27,1990,9.71
03,28,1990,8.0
03,29,1990,4.89
03,30,1990,5.15
03,31,1990,5.4
04,01,1990,7.17
04,02,1990,7.25
04,03,1990,8.63
04,04,1990,8.7
04,05,1990,8.79
04,06,1990,9.41
04,07,1990,6.15
04,08,1990,8.41
04,09,1990,9.18
04,10,1990,8.64
04,11,1990,8.18
04,12,1990,9.11
04,13,1990,10.0
04,14,1990,11.1
04,15,1990,10.72
04,16,1990,9.88
04,17,1990,10.17
04,18,1990,8.09
04,19,1990,9.14
04,20,1990,10.24
04,21,1990,12.36
04,22,1990,11.43
04,23,1990,10.67
04,24,1990,9.34
04,25,1990,9.46
04,26,1990,12.0
04,27,1990,11.16
04,28,1990,14.44
04,29,1990,12.66
04,30,1990,12.0
05,01,1990,10.5
05,02,1990,8.1
05,03,1990,10.82
05,04,1990,11.12
05,05,1990,11.78
05,06,1990,12.81
05,07,1990,12.26
05,08,1990,12.9
05,09,1990,12.14
05,10,1990,13.84
05,11,1990,11.26
05,12,1990,9.69
05,13,1990,10.15
05,14,1990,11.63
05,15,1990,12.7
05,16,1990,13.1
05,17,1990,11.37
05,18,1990,12.23
05,19,1990,12.66
05,20,1990,13.1
05,21,1990,12.18
05,22,1990,12.97
05,23,1990,17.51
05,24,1990,10.93
05,25,1990,10.84
05,26,1990,8.69
05,27,1990,9.95
05,28,1990,8.44
05,29,1990,7.82
05,30,1990,5.12
05,31,1990,6.88
06,01,1990,16.1
06,02,1990,15.75
06,03,1990,15.63
06,04,1990,15.54
06,05,1990,14.03
06,06,1990,12.02
06,07,1990,11.2
06,08,1990,8.6
06,09,1990,12.18
06,10,1990,14.42
06,11,1990,15.44
06,12,1990,13.98
06,13,1990,14.71
06,14,1990,15.96
06,15,1990,14.18
06,16,1990,15.72
06,17,1990,15.1
06,18,1990,15.55
06,19,1990,17.4
06,20,1990,15.66
06,21,1990,14.21
06,22,1990,12.18
06,23,1990,15.12
06,24,1990,13.72
06,25,1990,8.08
06,26,1990,15.11
06,27,1990,13.49
06,28,1990,12.6
06,29,1990,12.32
06,30,1990,7.74
07,01,1990,16.36
07,02,1990,9.92
07,03,1990,8.48
07,04,1990,9.95
07,05,1990,10.18
07,06,1990,6.37
07,07,1990,5.5
07,08,1990,14.2
07,09,1990,8.65
07,10,1990,8.95
07,11,1990,11.8
07,12,1990,9.7
07,13,1990,8.0
07,14,1990,4.68
07,15,1990,4.82
07,16,1990,7.63
07,17,1990,10.27
07,18,1990,10.52
07,19,1990,7.0
07,20,1990,8.64
07,21,1990,6.18
07,22,1990,4.4
07,23,1990,8.61
07,24,1990,8.47
07,25,1990,10.74
07,26,1990,10.11
07,27,1990,11.37
07,28,1990,12.14
07,29,1990,10.18
07,30,1990,9.77
07,31,1990,9.41
08,01,1990,9.18
08,02,1990,2.08
08,03,1990,8.25
08,04,1990,9.07
08,05,1990,11.78
08,06,1990,13.56
08,07,1990,5.63
08,08,1990,10.83
08,09,1990,16.83
08,10,1990,9.64
08,11,1990,7.11
08,12,1990,null
08,13,1990,null
08,14,1990,2.68
08,15,1990,7.14
08,16,1990,8.01
08,17,1990,8.06
08,18,1990,8.54
08,19,1990,12.29
08,20,1990,11.14
08,21,1990,11.17
08,22,1990,14.08
08,23,1990,12.48
08,24,1990,10.19
08,25,1990,9.32
08,26,1990,7.64
08,27,1990,2.43
08,28,1990,11.03
08,29,1990,10.18
08,30,1990,6.38
08,31,1990,8.52
09,01,1990,7.6
09,02,1990,null
09,03,1990,null
09,04,1990,null
09,05,1990,null
09,06,1990,null
09,07,1990,null
09,08,1990,8.1
09,09,1990,9.3
09,10,1990,8.59
09,11,1990,7.92
09,12,1990,10.02
09,13,1990,3.66
09,14,1990,7.59
09,15,1990,7.54
09,16,1990,5.28
09,17,1990,8.0
09,18,1990,6.63
09,19,1990,5.42
09,20,1990,6.81
09,21,1990,7.14
09,22,1990,6.33
09,23,1990,7.9
09,24,1990,10.6
09,25,1990,8.01
09,26,1990,10.08
09,27,1990,9.85
09,28,1990,9.86
09,29,1990,8.02
09,30,1990,6.34
10,01,1990,3.27
10,02,1990,6.21
10,03,1990,7.99
10,04,1990,6.4
10,05,1990,8.39
10,06,1990,6.7
10,07,1990,8.35
10,08,1990,9.25
10,09,1990,11.39
10,10,1990,8.78
10,11,1990,8.66
10,12,1990,8.12
10,13,1990,9.6
10,14,1990,8.76
10,15,1990,6.87
10,16,1990,7.12
10,17,1990,6.76
10,18,1990,6.52
10,19,1990,6.17
10,20,1990,8.56
10,21,1990,8.92
10,22,1990,4.91
10,23,1990,5.18
10,24,1990,9.37
10,25,1990,7.6
10,26,1990,10.38
10,27,1990,11.3
10,28,1990,9.38
10,29,1990,5.75
10,30,1990,6.26
10,31,1990,5.99
11,01,1990,2.38
11,02,1990,6.62
11,03,1990,8.48
11,04,1990,6.0
11,05,1990,10.73
11,06,1990,3.17
11,07,1990,2.72
11,08,1990,4.4
11,09,1990,7.3
11,10,1990,7.9
11,11,1990,7.32
11,12,1990,7.09
11,13,1990,6.74
11,14,1990,6.88
11,15,1990,7.12
11,16,1990,7.1
11,17,1990,7.03
11,18,1990,6.45
11,19,1990,7.07
11,20,1990,1.05
11,21,1990,4.16
11,22,1990,3.5
11,23,1990,4.46
11,24,1990,5.05
11,25,1990,1.09
11,26,1990,3.14
11,27,1990,5.49
11,28,1990,6.53
11,29,1990,3.35
11,30,1990,4.55
12,01,1990,3.58
12,02,1990,1.26
12,03,1990,5.41
12,04,1990,6.18
12,05,1990,5.98
12,06,1990,7.18
12,07,1990,7.95
12,08,1990,6.18
12,09,1990,6.88
12,10,1990,5.04
12,11,1990,6.93
12,12,1990,6.27
12,13,1990,1.63
12,14,1990,1.12
12,15,1990,2.3
12,16,1990,1.65
12,17,1990,2.01
12,18,1990,3.48
12,19,1990,4.08
12,20,1990,1.98
12,21,1990,1.88
12,22,1990,3.82
12,23,1990,3.15
12,24,1990,3.68
12,25,1990,3.47
12,26,1990,2.04
12,27,1990,0.54
12,28,1990,0.38
12,29,1990,1.24
12,30,1990,2.05
12,31,1990,2.18
01,01,1991,3.51
01,02,1991,3.73
01,03,1991,3.29
01,04,1991,3.01
01,05,1991,2.18
01,06,1991,2.93
01,07,1991,2.24
01,08,1991,2.28
01,09,1991,2.3
01,10,1991,3.25
01,11,1991,4.0
01,12,1991,2.75
01,13,1991,4.43
01,14,1991,4.57
01,15,1991,10.3
01,16,1991,5.56
01,17,1991,4.66
01,18,1991,2.88
01,19,1991,4.9
01,20,1991,1.09
01,21,1991,3.08
01,22,1991,3.14
01,23,1991,2.63
01,24,1991,5.97
01,25,1991,2.57
01,26,1991,5.62
01,27,1991,4.19
01,28,1991,4.98
01,29,1991,3.81
01,30,1991,4.98
01,31,1991,6.78
02,01,1991,7.67
02,02,1991,4.77
02,03,1991,5.16
02,04,1991,6.5
02,05,1991,6.92
02,06,1991,6.44
02,07,1991,7.18
02,08,1991,6.42
02,09,1991,4.73
02,10,1991,4.09
02,11,1991,0.66
02,12,1991,2.1
02,13,1991,5.02
02,14,1991,6.0
02,15,1991,2.48
02,16,1991,4.67
02,17,1991,6.53
02,18,1991,4.69
02,19,1991,8.99
02,20,1991,6.98
02,21,1991,6.81
02,22,1991,7.29
02,23,1991,4.56
02,24,1991,5.45
02,25,1991,4.25
02,26,1991,5.31
02,27,1991,3.06
02,28,1991,3.47
03,01,1991,8.4
03,02,1991,2.55
03,03,1991,11.7
03,04,1991,7.4
03,05,1991,5.68
03,06,1991,7.99
03,07,1991,6.6
03,08,1991,6.26
03,09,1991,6.92
03,10,1991,7.9
03,11,1991,2.47
03,12,1991,7.95
03,13,1991,4.32
03,14,1991,4.9
03,15,1991,5.32
03,16,1991,5.49
03,17,1991,5.59
03,18,1991,4.59
03,19,1991,3.41
03,20,1991,6.32
03,21,1991,7.18
03,22,1991,7.57
03,23,1991,7.43
03,24,1991,10.26
03,25,1991,6.46
03,26,1991,1.1
03,27,1991,7.92
03,28,1991,8.18
03,29,1991,7.19
03,30,1991,6.61
03,31,1991,10.94
04,01,1991,9.23
04,02,1991,8.75
04,03,1991,7.02
04,04,1991,7.33
04,05,1991,7.17
04,06,1991,8.63
04,07,1991,11.82
04,08,1991,9.55
04,09,1991,10.49
04,10,1991,8.18
04,11,1991,5.46
04,12,1991,7.35
04,13,1991,2.74
04,14,1991,3.18
04,15,1991,5.48
04,16,1991,5.84
04,17,1991,11.04
04,18,1991,10.38
04,19,1991,7.96
04,20,1991,9.17
04,21,1991,9.86
04,22,1991,9.65
04,23,1991,8.66
04,24,1991,8.36
04,25,1991,8.61
04,26,1991,11.34
04,27,1991,10.96
04,28,1991,11.72
04,29,1991,10.95
04,30,1991,12.19
05,01,1991,11.36
05,02,1991,12.2
05,03,1991,8.3
05,04,1991,9.18
05,05,1991,12.72
05,06,1991,15.4
05,07,1991,14.25
05,08,1991,11.65
05,09,1991,11.4
05,10,1991,11.7
05,11,1991,10.18
05,12,1991,10.28
05,13,1991,13.4
05,14,1991,10.84
05,15,1991,10.18
05,16,1991,11.24
05,17,1991,11.38
05,18,1991,11.97
05,19,1991,11.05
05,20,1991,10.44
05,21,1991,11.66
05,22,1991,10.18
05,23,1991,10.88
05,24,1991,12.02
05,25,1991,14.17
05,26,1991,14.0
05,27,1991,14.4
05,28,1991,13.1
05,29,1991,11.8
05,30,1991,12.09
05,31,1991,13.23
06,01,1991,12.38
06,02,1991,12.96
06,03,1991,13.43
06,04,1991,12.49
06,05,1991,13.81
06,06,1991,14.44
06,07,1991,10.72
06,08,1991,11.18
06,09,1991,13.94
06,10,1991,8.94
06,11,1991,14.4
06,12,1991,11.1
06,13,1991,11.8
06,14,1991,11.72
06,15,1991,12.38
06,16,1991,14.2
06,17,1991,14.28
06,18,1991,14.78
06,19,1991,15.9
06,20,1991,14.66
06,21,1991,13.76
06,22,1991,15.18
06,23,1991,15.27
06,24,1991,13.5
06,25,1991,16.44
06,26,1991,12.66
06,27,1991,14.3
06,28,1991,12.45
06,29,1991,12.95
06,30,1991,16.3
07,01,1991,13.95
07,02,1991,14.75
07,03,1991,9.95
07,04,1991,8.35
07,05,1991,3.2
07,06,1991,7.18
07,07,1991,10.54
07,08,1991,11.98
07,09,1991,12.7
07,10,1991,11.3
07,11,1991,9.9
07,12,1991,11.87
07,13,1991,11.27
07,14,1991,10.6
07,15,1991,9.06
07,16,1991,12.88
07,17,1991,8.56
07,18,1991,10.82
07,19,1991,8.25
07,20,1991,14.64
07,21,1991,13.19
07,22,1991,12.57
07,23,1991,10.3
07,24,1991,11.5
07,25,1991,12.64
07,26,1991,10.86
07,27,1991,11.18
07,28,1991,10.67
07,29,1991,5.6
07,30,1991,7.33
07,31,1991,8.96
08,01,1991,13.65
08,02,1991,16.64
08,03,1991,9.08
08,04,1991,13.43
08,05,1991,10.0
08,06,1991,7.16
08,07,1991,8.64
08,08,1991,7.95
08,09,1991,6.18
08,10,1991,8.91
08,11,1991,7.3
08,12,1991,11.78
08,13,1991,10.13
08,14,1991,9.89
08,15,1991,7.8
08,16,1991,12.05
08,17,1991,6.51
08,18,1991,6.12
08,19,1991,8.68
08,20,1991,6.92
08,21,1991,4.44
08,22,1991,6.63
08,23,1991,9.77
08,24,1991,6.64
08,25,1991,6.22
08,26,1991,5.64
08,27,1991,5.47
08,28,1991,7.35
08,29,1991,10.65
08,30,1991,10.74
08,31,1991,9.17
09,01,1991,6.64
09,02,1991,5.05
09,03,1991,7.4
09,04,1991,11.12
09,05,1991,5.08
09,06,1991,6.68
09,07,1991,9.54
09,08,1991,11.0
09,09,1991,5.64
09,10,1991,8.18
09,11,1991,6.98
09,12,1991,6.58
09,13,1991,6.18
09,14,1991,7.81
