Id:,26139
Estación:,HERMOSILLO II (DGE)-SON
Posición:,29.0988888889N -110.965833333W
Variable:,Unidades Calor (oD)
Fecha Inicial:,01/01/1973
Fecha Final:,10/01/2016
No Dato:,nan
Mes,Día,Anio,Datos
10,23,1983,16.15
10,24,1983,15.26
10,25,1983,15.5
10,26,1983,15.2
10,27,1983,14.21
10,28,1983,14.78
10,29,1983,14.8
10,30,1983,15.4
10,31,1983,15.28
11,01,1983,13.25
11,02,1983,13.75
11,03,1983,14.5
11,04,1983,12.75
11,05,1983,12.5
11,06,1983,14.56
11,07,1983,15.46
11,08,1983,13.75
11,09,1983,14.13
11,10,1983,12.5
11,11,1983,13.39
11,12,1983,13.3
11,13,1983,13.94
11,14,1983,12.75
11,15,1983,12.47
11,16,1983,12.61
11,17,1983,12.64
11,18,1983,10.75
11,19,1983,9.0
11,20,1983,9.5
11,21,1983,7.5
11,22,1983,4.25
11,23,1983,3.76
11,24,1983,6.55
11,25,1983,7.5
11,26,1983,4.05
11,27,1983,3.7
11,28,1983,4.78
11,29,1983,5.8
11,30,1983,6.5
12,01,1983,9.0
12,02,1983,7.0
12,03,1983,8.25
12,04,1983,7.5
12,05,1983,5.08
12,06,1983,5.56
12,07,1983,7.15
12,08,1983,7.78
12,09,1983,9.25
12,10,1983,9.5
12,11,1983,8.54
12,12,1983,7.5
12,13,1983,6.3
12,14,1983,7.19
12,15,1983,8.25
12,16,1983,10.75
12,17,1983,10.5
12,18,1983,7.04
12,19,1983,8.0
12,20,1983,7.0
12,21,1983,8.0
12,22,1983,8.25
12,23,1983,10.5
12,24,1983,11.46
12,25,1983,7.25
12,26,1983,8.75
12,27,1983,8.0
12,28,1983,8.25
12,29,1983,7.75
12,30,1983,9.5
12,31,1983,9.75
01,01,1984,10.5
01,02,1984,6.5
01,03,1984,9.75
01,04,1984,7.0
01,05,1984,8.0
01,06,1984,6.25
01,07,1984,5.25
01,08,1984,6.25
01,09,1984,8.5
01,10,1984,7.79
01,11,1984,8.25
01,12,1984,7.0
01,13,1984,6.0
01,14,1984,7.5
01,15,1984,7.25
01,16,1984,5.33
01,17,1984,5.08
01,18,1984,3.64
01,19,1984,5.68
01,20,1984,5.01
01,21,1984,5.25
01,22,1984,5.25
01,23,1984,4.4
01,24,1984,6.3
01,25,1984,7.86
01,26,1984,7.53
01,27,1984,8.43
01,28,1984,10.75
01,29,1984,11.75
01,30,1984,9.5
01,31,1984,9.5
02,01,1984,9.25
02,02,1984,9.25
02,03,1984,11.25
02,04,1984,10.5
02,05,1984,12.25
02,06,1984,12.5
02,07,1984,11.5
02,08,1984,10.75
02,09,1984,11.0
02,10,1984,10.25
02,11,1984,6.7
02,12,1984,7.6
02,13,1984,8.02
02,14,1984,8.78
02,15,1984,10.5
02,16,1984,9.59
02,17,1984,9.03
02,18,1984,5.81
02,19,1984,4.23
02,20,1984,5.82
02,21,1984,7.02
02,22,1984,7.85
02,23,1984,6.9
02,24,1984,8.6
02,25,1984,7.79
02,26,1984,5.2
02,27,1984,8.04
02,28,1984,10.0
02,29,1984,9.5
03,01,1984,10.75
03,02,1984,11.0
03,03,1984,11.46
03,04,1984,9.25
03,05,1984,7.0
03,06,1984,7.15
03,07,1984,9.53
03,08,1984,10.99
03,09,1984,11.24
03,10,1984,11.48
03,11,1984,10.97
03,12,1984,12.56
03,13,1984,13.34
03,14,1984,13.64
03,15,1984,12.31
03,16,1984,13.83
03,17,1984,13.1
03,18,1984,11.96
03,19,1984,10.99
03,20,1984,12.47
03,21,1984,11.9
03,22,1984,12.25
03,23,1984,11.0
03,24,1984,10.5
03,25,1984,13.75
03,26,1984,13.0
03,27,1984,12.89
03,28,1984,12.0
03,29,1984,13.39
03,30,1984,12.75
03,31,1984,11.0
04,01,1984,8.75
04,02,1984,7.6
04,03,1984,10.5
04,04,1984,11.77
04,05,1984,11.15
04,06,1984,8.75
04,07,1984,8.75
04,08,1984,11.75
04,09,1984,12.56
04,10,1984,12.61
04,11,1984,13.22
04,12,1984,14.89
04,13,1984,14.68
04,14,1984,15.31
04,15,1984,15.97
04,16,1984,16.13
04,17,1984,16.11
04,18,1984,16.3
04,19,1984,14.55
04,20,1984,10.5
04,21,1984,10.75
04,22,1984,14.05
04,23,1984,14.7
04,24,1984,15.03
04,25,1984,14.0
04,26,1984,11.75
04,27,1984,10.0
04,28,1984,9.5
04,29,1984,10.75
04,30,1984,11.82
05,01,1984,12.07
05,02,1984,12.81
05,03,1984,12.38
05,04,1984,15.4
05,05,1984,16.08
05,06,1984,15.85
05,07,1984,16.06
05,08,1984,16.86
05,09,1984,17.91
05,10,1984,17.62
05,11,1984,17.97
05,12,1984,18.4
05,13,1984,18.5
05,14,1984,18.09
05,15,1984,17.88
05,16,1984,16.83
05,17,1984,16.37
05,18,1984,16.56
05,19,1984,16.88
05,20,1984,16.67
05,21,1984,16.99
05,22,1984,16.35
05,23,1984,17.22
05,24,1984,18.62
05,25,1984,18.45
05,26,1984,18.3
05,27,1984,18.88
05,28,1984,19.0
05,29,1984,19.45
05,30,1984,19.57
05,31,1984,19.78
06,01,1984,19.67
06,02,1984,18.92
06,03,1984,18.04
06,04,1984,16.06
06,05,1984,16.35
06,06,1984,16.46
06,07,1984,16.88
06,08,1984,17.34
06,09,1984,17.38
06,10,1984,17.34
06,11,1984,17.5
06,12,1984,17.78
06,13,1984,17.62
06,14,1984,18.03
06,15,1984,18.53
06,16,1984,19.05
06,17,1984,18.9
06,18,1984,19.2
06,19,1984,18.6
06,20,1984,18.96
06,21,1984,19.26
06,22,1984,19.24
06,23,1984,19.15
06,24,1984,17.88
06,25,1984,18.83
06,26,1984,18.53
06,27,1984,19.28
06,28,1984,19.26
06,29,1984,19.26
06,30,1984,19.06
07,01,1984,16.25
07,02,1984,17.97
07,03,1984,19.08
07,04,1984,19.53
07,05,1984,19.4
07,06,1984,18.13
07,07,1984,18.28
07,08,1984,18.25
07,09,1984,18.68
07,10,1984,19.06
07,11,1984,17.93
07,12,1984,18.71
07,13,1984,18.98
07,14,1984,17.06
07,15,1984,17.36
07,16,1984,17.83
07,17,1984,17.43
07,18,1984,18.25
07,19,1984,18.47
07,20,1984,17.13
07,21,1984,17.5
07,22,1984,18.33
07,23,1984,18.81
07,24,1984,18.96
07,25,1984,18.98
07,26,1984,17.86
07,27,1984,17.93
07,28,1984,18.63
07,29,1984,19.15
07,30,1984,19.5
07,31,1984,19.53
08,01,1984,19.75
08,02,1984,19.22
08,03,1984,19.54
08,04,1984,19.88
08,05,1984,18.47
08,06,1984,19.67
08,07,1984,17.13
08,08,1984,18.25
08,09,1984,16.25
08,10,1984,17.78
08,11,1984,18.49
08,12,1984,18.64
08,13,1984,17.43
08,14,1984,18.75
08,15,1984,19.11
08,16,1984,18.04
08,17,1984,17.05
08,18,1984,17.19
08,19,1984,17.83
08,20,1984,18.37
08,21,1984,18.56
08,22,1984,17.52
08,23,1984,17.25
08,24,1984,17.77
08,25,1984,18.93
08,26,1984,18.78
08,27,1984,18.33
08,28,1984,18.83
08,29,1984,19.4
08,30,1984,19.95
08,31,1984,17.67
09,01,1984,18.49
09,02,1984,17.97
09,03,1984,18.25
09,04,1984,19.24
09,05,1984,19.86
09,06,1984,19.65
09,07,1984,19.09
09,08,1984,18.72
09,09,1984,18.88
09,10,1984,18.78
09,11,1984,18.96
09,12,1984,18.78
09,13,1984,19.29
09,14,1984,17.42
09,15,1984,17.88
09,16,1984,18.88
09,17,1984,18.96
09,18,1984,19.39
09,19,1984,19.26
09,20,1984,18.55
09,21,1984,18.78
09,22,1984,17.77
09,23,1984,18.41
09,24,1984,18.2
09,25,1984,18.29
09,26,1984,18.36
09,27,1984,17.61
09,28,1984,18.09
09,29,1984,17.2
09,30,1984,17.66
10,01,1984,17.62
10,02,1984,15.75
10,03,1984,14.75
10,04,1984,14.13
10,05,1984,14.63
10,06,1984,15.74
10,07,1984,16.88
10,08,1984,16.59
10,09,1984,16.46
10,10,1984,16.44
10,11,1984,16.58
10,12,1984,15.97
10,13,1984,15.26
10,14,1984,15.53
10,15,1984,15.95
10,16,1984,14.75
10,17,1984,13.5
10,18,1984,13.0
10,19,1984,12.0
10,20,1984,13.0
10,21,1984,12.0
10,22,1984,11.5
10,23,1984,12.0
10,24,1984,10.75
10,25,1984,8.5
10,26,1984,9.5
10,27,1984,11.25
10,28,1984,12.81
10,29,1984,13.23
10,30,1984,13.47
10,31,1984,13.94
11,01,1984,13.22
11,02,1984,12.74
11,03,1984,12.63
11,04,1984,14.99
11,05,1984,13.2
11,06,1984,14.18
11,07,1984,14.44
11,08,1984,12.75
11,09,1984,10.25
11,10,1984,11.63
11,11,1984,11.82
11,12,1984,14.2
11,13,1984,13.3
11,14,1984,11.25
11,15,1984,11.0
11,16,1984,7.75
11,17,1984,8.25
11,18,1984,8.25
11,19,1984,9.75
11,20,1984,10.0
11,21,1984,10.75
11,22,1984,10.25
11,23,1984,8.0
11,24,1984,4.3
11,25,1984,6.0
11,26,1984,4.88
11,27,1984,5.01
11,28,1984,5.95
11,29,1984,6.78
11,30,1984,7.44
12,01,1984,7.36
12,02,1984,8.75
12,03,1984,7.5
12,04,1984,6.5
12,05,1984,6.61
12,06,1984,10.75
12,07,1984,8.75
12,08,1984,10.5
12,09,1984,11.0
12,10,1984,9.25
12,11,1984,6.0
12,12,1984,7.25
12,13,1984,4.5
12,14,1984,1.75
12,15,1984,2.64
12,16,1984,4.6
12,17,1984,6.06
12,18,1984,5.75
12,19,1984,6.75
12,20,1984,7.75
12,21,1984,5.79
12,22,1984,5.68
12,23,1984,4.6
12,24,1984,7.25
12,25,1984,7.75
12,26,1984,9.75
12,27,1984,6.0
12,28,1984,8.25
12,29,1984,6.75
12,30,1984,5.96
12,31,1984,4.97
01,01,1985,4.84
01,02,1985,4.36
01,03,1985,6.29
01,04,1985,7.5
01,05,1985,9.5
01,06,1985,7.69
01,07,1985,6.0
01,08,1985,6.25
01,09,1985,5.71
01,10,1985,5.96
01,11,1985,5.81
01,12,1985,5.22
01,13,1985,3.18
01,14,1985,2.2
01,15,1985,1.45
01,16,1985,3.1
01,17,1985,4.5
01,18,1985,6.41
01,19,1985,8.5
01,20,1985,8.75
01,21,1985,7.5
01,22,1985,6.25
01,23,1985,5.5
01,24,1985,6.0
01,25,1985,9.0
01,26,1985,7.0
01,27,1985,6.25
01,28,1985,5.37
01,29,1985,5.12
01,30,1985,4.05
01,31,1985,2.91
02,01,1985,0.7
02,02,1985,1.69
02,03,1985,1.95
02,04,1985,3.75
02,05,1985,3.8
02,06,1985,3.54
02,07,1985,6.19
02,08,1985,6.43
02,09,1985,7.6
02,10,1985,7.79
02,11,1985,10.25
02,12,1985,9.03
02,13,1985,10.0
02,14,1985,11.28
02,15,1985,12.07
02,16,1985,10.75
02,17,1985,12.21
02,18,1985,11.75
02,19,1985,12.25
02,20,1985,8.75
02,21,1985,5.75
02,22,1985,3.79
02,23,1985,5.81
02,24,1985,7.11
02,25,1985,10.47
02,26,1985,10.75
02,27,1985,11.75
02,28,1985,11.0
03,01,1985,11.0
03,02,1985,9.0
03,03,1985,4.25
03,04,1985,6.17
03,05,1985,8.76
03,06,1985,9.75
03,07,1985,11.0
03,08,1985,12.12
03,09,1985,12.98
03,10,1985,14.15
03,11,1985,13.8
03,12,1985,10.75
03,13,1985,9.75
03,14,1985,8.0
03,15,1985,5.5
03,16,1985,7.85
03,17,1985,9.5
03,18,1985,10.0
03,19,1985,6.75
03,20,1985,9.25
03,21,1985,11.75
03,22,1985,10.75
03,23,1985,12.5
03,24,1985,13.47
03,25,1985,12.96
03,26,1985,12.5
03,27,1985,11.0
03,28,1985,10.0
03,29,1985,5.75
03,30,1985,5.45
03,31,1985,10.58
04,01,1985,13.3
04,02,1985,14.57
04,03,1985,15.08
04,04,1985,14.75
04,05,1985,14.19
04,06,1985,13.94
04,07,1985,15.4
04,08,1985,16.99
04,09,1985,16.53
04,10,1985,16.0
04,11,1985,16.78
04,12,1985,16.72
04,13,1985,16.88
04,14,1985,16.56
04,15,1985,16.56
04,16,1985,16.88
04,17,1985,16.61
04,18,1985,14.25
04,19,1985,12.71
04,20,1985,13.21
04,21,1985,12.25
04,22,1985,12.0
04,23,1985,13.35
04,24,1985,15.36
04,25,1985,14.8
04,26,1985,9.75
04,27,1985,9.75
04,28,1985,9.75
04,29,1985,12.38
04,30,1985,15.62
05,01,1985,16.88
05,02,1985,15.77
05,03,1985,15.55
05,04,1985,15.77
05,05,1985,15.28
05,06,1985,15.62
05,07,1985,16.61
05,08,1985,16.9
05,09,1985,17.09
05,10,1985,14.25
05,11,1985,11.82
05,12,1985,13.06
05,13,1985,14.49
05,14,1985,16.51
05,15,1985,16.13
05,16,1985,16.53
05,17,1985,16.78
05,18,1985,16.13
05,19,1985,15.6
05,20,1985,15.26
05,21,1985,15.62
05,22,1985,15.32
05,23,1985,16.98
05,24,1985,17.02
05,25,1985,17.22
05,26,1985,17.26
05,27,1985,17.81
05,28,1985,18.22
05,29,1985,18.43
05,30,1985,18.16
05,31,1985,18.49
06,01,1985,16.72
06,02,1985,16.19
06,03,1985,15.5
06,04,1985,15.31
06,05,1985,17.06
06,06,1985,17.84
06,07,1985,18.3
06,08,1985,18.67
06,09,1985,18.79
06,10,1985,19.4
06,11,1985,18.77
06,12,1985,18.62
06,13,1985,18.83
06,14,1985,19.16
06,15,1985,18.83
06,16,1985,19.11
06,17,1985,18.94
06,18,1985,18.96
06,19,1985,19.25
06,20,1985,19.65
06,21,1985,18.31
06,22,1985,18.75
06,23,1985,18.62
06,24,1985,19.49
06,25,1985,18.44
06,26,1985,17.85
06,27,1985,18.67
06,28,1985,19.42
06,29,1985,19.14
06,30,1985,19.42
07,01,1985,19.31
07,02,1985,19.44
07,03,1985,19.57
07,04,1985,19.39
07,05,1985,19.05
07,06,1985,19.41
07,07,1985,18.32
07,08,1985,19.25
07,09,1985,19.1
07,10,1985,19.08
07,11,1985,19.6
07,12,1985,19.59
07,13,1985,19.65
07,14,1985,19.54
07,15,1985,18.34
07,16,1985,18.41
07,17,1985,16.83
07,18,1985,18.47
07,19,1985,19.28
07,20,1985,18.98
07,21,1985,19.06
07,22,1985,18.68
07,23,1985,19.13
07,24,1985,18.83
07,25,1985,19.17
07,26,1985,19.22
07,27,1985,18.21
07,28,1985,18.83
07,29,1985,18.88
07,30,1985,18.4
07,31,1985,19.53
08,01,1985,16.74
08,02,1985,17.57
08,03,1985,19.01
08,04,1985,19.4
08,05,1985,19.5
08,06,1985,18.37
08,07,1985,18.97
08,08,1985,19.05
08,09,1985,19.65
08,10,1985,18.37
08,11,1985,18.72
08,12,1985,18.41
08,13,1985,19.05
08,14,1985,18.9
08,15,1985,19.22
08,16,1985,19.36
08,17,1985,17.7
08,18,1985,17.29
08,19,1985,14.0
08,20,1985,17.46
08,21,1985,18.83
08,22,1985,19.11
08,23,1985,19.7
08,24,1985,19.96
08,25,1985,19.76
08,26,1985,19.11
08,27,1985,19.19
08,28,1985,19.45
08,29,1985,19.67
08,30,1985,19.62
08,31,1985,16.81
09,01,1985,18.93
09,02,1985,19.15
09,03,1985,18.84
09,04,1985,16.76
09,05,1985,18.15
09,06,1985,17.62
09,07,1985,17.3
09,08,1985,16.93
09,09,1985,16.56
09,10,1985,17.83
09,11,1985,17.5
09,12,1985,17.67
09,13,1985,18.09
09,14,1985,18.28
09,15,1985,18.62
09,16,1985,19.26
09,17,1985,18.9
09,18,1985,17.09
09,19,1985,16.37
09,20,1985,15.16
09,21,1985,15.08
09,22,1985,15.77
09,23,1985,16.62
09,24,1985,17.09
09,25,1985,16.93
09,26,1985,17.5
09,27,1985,17.72
09,28,1985,16.0
09,29,1985,14.92
09,30,1985,16.46
10,01,1985,16.21
10,02,1985,16.6
10,03,1985,17.61
10,04,1985,17.85
10,05,1985,17.94
10,06,1985,18.22
10,07,1985,18.25
10,08,1985,17.66
10,09,1985,15.5
10,10,1985,13.5
10,11,1985,13.14
10,12,1985,12.64
10,13,1985,13.89
10,14,1985,14.19
10,15,1985,13.75
10,16,1985,12.25
10,17,1985,12.0
10,18,1985,14.04
10,19,1985,14.79
10,20,1985,14.79
10,21,1985,15.64
10,22,1985,14.92
10,23,1985,13.83
10,24,1985,15.08
10,25,1985,15.55
10,26,1985,16.0
10,27,1985,16.83
10,28,1985,16.66
10,29,1985,15.47
10,30,1985,14.56
10,31,1985,13.39
11,01,1985,12.81
11,02,1985,12.99
11,03,1985,14.18
11,04,1985,13.54
11,05,1985,14.19
11,06,1985,13.55
11,07,1985,13.7
11,08,1985,12.46
11,09,1985,12.5
11,10,1985,12.25
11,11,1985,11.0
11,12,1985,11.0
11,13,1985,8.0
11,14,1985,5.68
11,15,1985,6.3
11,16,1985,7.5
11,17,1985,7.69
11,18,1985,8.5
11,19,1985,8.25
11,20,1985,6.53
11,21,1985,7.93
11,22,1985,9.5
11,23,1985,11.22
11,24,1985,10.5
11,25,1985,13.0
11,26,1985,12.25
11,27,1985,8.0
11,28,1985,7.75
11,29,1985,7.0
11,30,1985,7.5
12,01,1985,8.5
12,02,1985,8.5
12,03,1985,9.5
12,04,1985,10.75
12,05,1985,11.25
12,06,1985,12.0
12,07,1985,8.78
12,08,1985,8.1
12,09,1985,6.79
12,10,1985,3.89
12,11,1985,3.33
12,12,1985,1.91
12,13,1985,3.78
12,14,1985,4.83
12,15,1985,5.48
12,16,1985,4.11
12,17,1985,7.62
12,18,1985,8.27
12,19,1985,10.0
12,20,1985,10.22
12,21,1985,10.72
12,22,1985,8.54
12,23,1985,8.25
12,24,1985,9.75
12,25,1985,10.99
12,26,1985,9.28
12,27,1985,9.25
12,28,1985,9.75
12,29,1985,9.75
12,30,1985,11.57
12,31,1985,11.22
01,01,1986,11.0
01,02,1986,9.75
01,03,1986,8.75
01,04,1986,10.25
01,05,1986,9.0
01,06,1986,9.25
01,07,1986,5.5
01,08,1986,7.0
01,09,1986,8.5
01,10,1986,10.72
01,11,1986,11.22
01,12,1986,13.3
01,13,1986,14.13
01,14,1986,12.5
01,15,1986,9.75
01,16,1986,10.25
01,17,1986,10.97
01,18,1986,10.83
01,19,1986,11.41
01,20,1986,12.31
01,21,1986,12.15
01,22,1986,11.73
01,23,1986,11.65
01,24,1986,11.57
01,25,1986,11.65
01,26,1986,11.41
01,27,1986,11.63
01,28,1986,11.15
01,29,1986,12.22
01,30,1986,12.0
01,31,1986,11.0
02,01,1986,9.75
02,02,1986,9.0
02,03,1986,7.75
02,04,1986,6.25
02,05,1986,4.6
02,06,1986,5.71
02,07,1986,5.25
02,08,1986,4.97
02,09,1986,3.25
02,10,1986,3.56
02,11,1986,4.54
02,12,1986,6.41
02,13,1986,8.02
02,14,1986,10.47
02,15,1986,10.0
02,16,1986,11.0
02,17,1986,11.25
02,18,1986,12.98
02,19,1986,13.81
02,20,1986,12.81
02,21,1986,12.0
02,22,1986,11.63
02,23,1986,11.24
02,24,1986,13.49
02,25,1986,14.18
02,26,1986,14.94
02,27,1986,14.05
02,28,1986,14.07
03,01,1986,14.19
03,02,1986,14.56
03,03,1986,13.23
03,04,1986,12.89
03,05,1986,13.06
03,06,1986,13.83
03,07,1986,12.89
03,08,1986,13.83
03,09,1986,12.25
03,10,1986,11.5
03,11,1986,9.0
03,12,1986,7.25
03,13,1986,8.5
03,14,1986,7.25
03,15,1986,9.5
03,16,1986,9.0
03,17,1986,6.75
03,18,1986,3.99
03,19,1986,7.29
03,20,1986,10.22
03,21,1986,15.54
03,22,1986,15.17
03,23,1986,15.17
03,24,1986,14.64
03,25,1986,15.84
03,26,1986,15.93
03,27,1986,15.47
03,28,1986,14.92
03,29,1986,14.42
03,30,1986,15.08
03,31,1986,16.44
04,01,1986,14.63
04,02,1986,12.5
04,03,1986,11.5
04,04,1986,11.75
04,05,1986,12.47
04,06,1986,14.0
04,07,1986,14.07
04,08,1986,14.31
04,09,1986,15.17
04,10,1986,15.32
04,11,1986,16.53
04,12,1986,16.3
04,13,1986,16.15
04,14,1986,15.97
04,15,1986,17.54
04,16,1986,16.81
04,17,1986,13.0
04,18,1986,11.46
04,19,1986,13.46
04,20,1986,14.72
04,21,1986,15.09
04,22,1986,16.62
04,23,1986,17.93
04,24,1986,16.97
04,25,1986,16.9
04,26,1986,17.13
04,27,1986,16.38
04,28,1986,17.09
04,29,1986,16.25
04,30,1986,16.15
05,01,1986,16.51
05,02,1986,17.65
05,03,1986,18.0
05,04,1986,17.03
05,05,1986,15.6
05,06,1986,14.19
05,07,1986,12.0
05,08,1986,11.65
05,09,1986,13.21
05,10,1986,14.42
05,11,1986,15.02
05,12,1986,15.85
05,13,1986,15.55
05,14,1986,14.94
05,15,1986,14.61
05,16,1986,15.13
05,17,1986,15.53
05,18,1986,16.4
05,19,1986,17.22
05,20,1986,17.14
05,21,1986,17.2
05,22,1986,16.66
05,23,1986,16.0
05,24,1986,16.08
05,25,1986,16.56
05,26,1986,16.97
05,27,1986,16.93
05,28,1986,17.74
05,29,1986,17.04
05,30,1986,16.88
05,31,1986,18.02
06,01,1986,18.05
06,02,1986,18.09
06,03,1986,18.02
06,04,1986,17.93
06,05,1986,17.97
06,06,1986,17.97
06,07,1986,17.86
06,08,1986,17.41
06,09,1986,17.61
06,10,1986,17.7
06,11,1986,18.09
06,12,1986,18.06
06,13,1986,18.96
06,14,1986,19.55
06,15,1986,19.45
06,16,1986,19.13
06,17,1986,19.25
06,18,1986,19.42
06,19,1986,18.67
06,20,1986,18.47
06,21,1986,19.24
06,22,1986,19.1
06,23,1986,19.39
06,24,1986,19.08
06,25,1986,18.75
06,26,1986,19.55
06,27,1986,19.66
06,28,1986,19.58
06,29,1986,19.62
06,30,1986,19.13
07,01,1986,17.25
07,02,1986,18.65
07,03,1986,19.53
07,04,1986,19.32
07,05,1986,19.05
07,06,1986,19.4
07,07,1986,18.75
07,08,1986,19.5
07,09,1986,17.93
07,10,1986,18.63
07,11,1986,18.09
07,12,1986,18.69
07,13,1986,17.99
07,14,1986,18.37
07,15,1986,18.63
07,16,1986,17.56
07,17,1986,17.09
07,18,1986,17.06
07,19,1986,17.83
07,20,1986,19.01
07,21,1986,16.85
07,22,1986,17.57
07,23,1986,18.37
07,24,1986,18.53
07,25,1986,18.97
07,26,1986,18.71
07,27,1986,18.53
07,28,1986,18.96
07,29,1986,19.52
07,30,1986,19.57
07,31,1986,19.67
08,01,1986,19.32
08,02,1986,18.71
08,03,1986,19.13
08,04,1986,19.02
08,05,1986,18.83
08,06,1986,19.37
08,07,1986,17.67
08,08,1986,18.86
08,09,1986,19.59
08,10,1986,17.66
08,11,1986,18.6
08,12,1986,19.35
08,13,1986,19.65
08,14,1986,19.61
08,15,1986,18.78
08,16,1986,17.03
08,17,1986,18.37
08,18,1986,19.35
08,19,1986,19.15
08,20,1986,19.54
08,21,1986,19.8
08,22,1986,19.8
08,23,1986,18.88
08,24,1986,16.61
08,25,1986,18.13
08,26,1986,18.72
08,27,1986,18.75
08,28,1986,19.15
08,29,1986,18.45
08,30,1986,18.25
08,31,1986,18.69
09,01,1986,18.78
09,02,1986,18.83
09,03,1986,18.81
09,04,1986,18.92
09,05,1986,19.28
09,06,1986,19.4
09,07,1986,19.54
09,08,1986,18.91
09,09,1986,17.36
09,10,1986,18.15
09,11,1986,18.09
09,12,1986,18.5
09,13,1986,18.65
09,14,1986,18.28
09,15,1986,18.47
09,16,1986,18.31
09,17,1986,17.97
09,18,1986,17.85
09,19,1986,18.37
09,20,1986,18.21
09,21,1986,18.53
09,22,1986,18.36
09,23,1986,16.25
09,24,1986,13.5
09,25,1986,13.64
09,26,1986,14.8
09,27,1986,16.38
09,28,1986,16.3
09,29,1986,14.68
09,30,1986,17.35
10,01,1986,15.74
10,02,1986,15.89
10,03,1986,13.25
10,04,1986,15.27
10,05,1986,16.11
10,06,1986,16.9
10,07,1986,16.58
10,08,1986,16.98
10,09,1986,17.28
10,10,1986,13.5
10,11,1986,12.75
10,12,1986,14.21
10,13,1986,15.4
10,14,1986,14.31
10,15,1986,13.71
10,16,1986,16.3
10,17,1986,15.7
10,18,1986,15.31
10,19,1986,14.32
10,20,1986,14.8
10,21,1986,14.07
10,22,1986,14.68
10,23,1986,14.43
10,24,1986,15.16
10,25,1986,14.42
10,26,1986,15.46
10,27,1986,15.62
10,28,1986,16.0
10,29,1986,14.92
10,30,1986,15.47
10,31,1986,15.03
11,01,1986,14.75
11,02,1986,13.5
11,03,1986,8.25
11,04,1986,10.75
11,05,1986,12.25
11,06,1986,10.75
11,07,1986,12.0
11,08,1986,11.25
11,09,1986,11.25
11,10,1986,10.25
11,11,1986,11.75
11,12,1986,12.75
11,13,1986,13.8
11,14,1986,14.56
11,15,1986,12.5
11,16,1986,11.25
11,17,1986,12.0
11,18,1986,14.95
11,19,1986,12.75
11,20,1986,12.46
11,21,1986,11.25
11,22,1986,10.75
11,23,1986,9.0
11,24,1986,6.86
11,25,1986,8.5
11,26,1986,6.2
11,27,1986,8.78
11,28,1986,9.75
11,29,1986,10.75
11,30,1986,6.0
12,01,1986,8.43
12,02,1986,8.76
12,03,1986,9.17
12,04,1986,9.25
12,05,1986,9.75
12,06,1986,6.0
12,07,1986,7.5
12,08,1986,5.25
12,09,1986,4.96
12,10,1986,3.18
12,11,1986,3.32
12,12,1986,5.25
12,13,1986,5.58
12,14,1986,6.65
12,15,1986,6.53
12,16,1986,7.5
12,17,1986,7.25
12,18,1986,7.25
12,19,1986,6.75
12,20,1986,5.25
12,21,1986,6.0
12,22,1986,5.79
12,23,1986,6.25
12,24,1986,5.87
12,25,1986,5.44
12,26,1986,5.93
12,27,1986,5.32
12,28,1986,5.08
12,29,1986,6.53
12,30,1986,7.29
12,31,1986,6.66
01,01,1987,6.29
01,02,1987,6.54
01,03,1987,8.75
01,04,1987,8.5
01,05,1987,10.0
01,06,1987,4.73
01,07,1987,5.44
01,08,1987,4.26
01,09,1987,3.33
01,10,1987,5.39
01,11,1987,6.67
01,12,1987,11.5
01,13,1987,7.54
01,14,1987,6.86
01,15,1987,5.5
01,16,1987,3.75
01,17,1987,0.06
01,18,1987,0.94
01,19,1987,1.72
01,20,1987,1.37
01,21,1987,3.72
01,22,1987,6.65
01,23,1987,5.68
01,24,1987,5.58
01,25,1987,8.92
01,26,1987,11.52
01,27,1987,11.63
01,28,1987,10.75
01,29,1987,10.97
01,30,1987,11.22
01,31,1987,6.0
02,01,1987,10.0
02,02,1987,11.08
02,03,1987,9.25
02,04,1987,8.04
02,05,1987,10.25
02,06,1987,12.5
02,07,1987,14.46
02,08,1987,12.22
02,09,1987,12.12
02,10,1987,11.46
02,11,1987,10.5
02,12,1987,9.5
02,13,1987,11.65
02,14,1987,10.5
02,15,1987,8.43
02,16,1987,9.5
02,17,1987,7.29
02,18,1987,5.8
02,19,1987,4.97
02,20,1987,4.87
02,21,1987,4.0
02,22,1987,5.45
02,23,1987,3.18
02,24,1987,4.75
02,25,1987,3.25
02,26,1987,2.91
02,27,1987,2.41
02,28,1987,3.65
03,01,1987,5.68
03,02,1987,6.3
03,03,1987,10.25
03,04,1987,12.12
03,05,1987,14.67
03,06,1987,11.75
03,07,1987,10.25
03,08,1987,8.0
03,09,1987,9.75
03,10,1987,8.75
03,11,1987,11.5
03,12,1987,13.23
03,13,1987,11.96
03,14,1987,10.72
03,15,1987,7.25
03,16,1987,6.0
03,17,1987,6.45
03,18,1987,8.75
03,19,1987,8.29
03,20,1987,8.5
03,21,1987,7.25
03,22,1987,7.0
03,23,1987,6.11
03,24,1987,5.96
03,25,1987,7.75
03,26,1987,8.75
03,27,1987,8.75
03,28,1987,8.25
03,29,1987,6.61
03,30,1987,10.5
03,31,1987,12.14
04,01,1987,11.4
04,02,1987,11.15
04,03,1987,11.5
04,04,1987,8.0
04,05,1987,8.0
